sale_id,product_id,sale_date,units_sold
2067,7,2023-10-12,28
2068,8,2023-10-12,47
2069,9,2023-10-12,47
2070,10,2023-10-12,26
2071,11,2023-10-12,48
2072,12,2023-10-12,43
2073,13,2023-10-12,25
2074,14,2023-10-12,31
2075,15,2023-10-12,26
2076,16,2023-10-12,40
2077,17,2023-10-12,26
2078,18,2023-10-12,14
2079,19,2023-10-12,20
2080,20,2023-10-12,16
2081,1,2023-10-13,15
2082,2,2023-10-13,31
2083,3,2023-10-13,28
2084,4,2023-10-13,20
2085,5,2023-10-13,37
2086,6,2023-10-13,31
2087,7,2023-10-13,37
2088,8,2023-10-13,18
2089,9,2023-10-13,10
2090,10,2023-10-13,13
2091,11,2023-10-13,29
2092,12,2023-10-13,39
2093,13,2023-10-13,24
2094,14,2023-10-13,16
2095,15,2023-10-13,28
2096,16,2023-10-13,29
2097,17,2023-10-13,47
2098,18,2023-10-13,11
2099,19,2023-10-13,44
2100,20,2023-10-13,36
2101,1,2023-10-14,21
2102,2,2023-10-14,23
2103,3,2023-10-14,30
2104,4,2023-10-14,33
2105,5,2023-10-14,41
2106,6,2023-10-14,23
2107,7,2023-10-14,14
2108,8,2023-10-14,39
2109,9,2023-10-14,28
2110,10,2023-10-14,37
2111,11,2023-10-14,20
2112,12,2023-10-14,20
2113,13,2023-10-14,19
2114,14,2023-10-14,18
2115,15,2023-10-14,22
2116,16,2023-10-14,17
2117,17,2023-10-14,31
2118,18,2023-10-14,17
2119,19,2023-10-14,29
2120,20,2023-10-14,29
2121,1,2023-10-15,39
2122,2,2023-10-15,50
2123,3,2023-10-15,28
2124,4,2023-10-15,19
2125,5,2023-10-15,50
2126,6,2023-10-15,13
2127,7,2023-10-15,18
2128,8,2023-10-15,16
2129,9,2023-10-15,26
2130,10,2023-10-15,12
2131,11,2023-10-15,23
2132,12,2023-10-15,23
2133,13,2023-10-15,19
2134,14,2023-10-15,11
2135,15,2023-10-15,45
2136,16,2023-10-15,41
2137,17,2023-10-15,33
2138,18,2023-10-15,20
2139,19,2023-10-15,13
2140,20,2023-10-15,37
2141,1,2023-10-16,39
2142,2,2023-10-16,18
2143,3,2023-10-16,11
2144,4,2023-10-16,22
2145,5,2023-10-16,47
2146,6,2023-10-16,32
2147,7,2023-10-16,23
2148,8,2023-10-16,25
2149,9,2023-10-16,13
2150,10,2023-10-16,23
2151,11,2023-10-16,19
2152,12,2023-10-16,38
2153,13,2023-10-16,21
2154,14,2023-10-16,25
2155,15,2023-10-16,38
2156,16,2023-10-16,31
2157,17,2023-10-16,13
2158,18,2023-10-16,26
2159,19,2023-10-16,43
2160,20,2023-10-16,15
2161,1,2023-10-17,15
2162,2,2023-10-17,50
2163,3,2023-10-17,20
2164,4,2023-10-17,41
2165,5,2023-10-17,47
2166,6,2023-10-17,22
2167,7,2023-10-17,41
2168,8,2023-10-17,24
2169,9,2023-10-17,36
2170,10,2023-10-17,26
2171,11,2023-10-17,46
2172,12,2023-10-17,28
2173,13,2023-10-17,42
2174,14,2023-10-17,24
2175,15,2023-10-17,15
2176,16,2023-10-17,10
2177,17,2023-10-17,26
2178,18,2023-10-17,16
2179,19,2023-10-17,29
2180,20,2023-10-17,43
2181,1,2023-10-18,40
2182,2,2023-10-18,46
2183,3,2023-10-18,38
2184,4,2023-10-18,13
2185,5,2023-10-18,35
2186,6,2023-10-18,41
2187,7,2023-10-18,22
2188,8,2023-10-18,36
2189,9,2023-10-18,46
2190,10,2023-10-18,16
2191,11,2023-10-18,38
2192,12,2023-10-18,26
2193,13,2023-10-18,20
2194,14,2023-10-18,49
2195,15,2023-10-18,46
2196,16,2023-10-18,33
2197,17,2023-10-18,11
2198,18,2023-10-18,25
2199,19,2023-10-18,35
2200,20,2023-10-18,47
2201,1,2023-10-19,33
2202,2,2023-10-19,13
2203,3,2023-10-19,49
2204,4,2023-10-19,13
2205,5,2023-10-19,23
2206,6,2023-10-19,43
2207,7,2023-10-19,46
2208,8,2023-10-19,27
2209,9,2023-10-19,16
2210,10,2023-10-19,23
2211,11,2023-10-19,24
2212,12,2023-10-19,34
2213,13,2023-10-19,13
2214,14,2023-10-19,19
2215,15,2023-10-19,20
2216,16,2023-10-19,20
2217,17,2023-10-19,11
2218,18,2023-10-19,45
2219,19,2023-10-19,10
2220,20,2023-10-19,25
2221,1,2023-10-20,14
2222,2,2023-10-20,42
2223,3,2023-10-20,39
2224,4,2023-10-20,49
2225,5,2023-10-20,25
2226,6,2023-10-20,33
2227,7,2023-10-20,14
2228,8,2023-10-20,21
2229,9,2023-10-20,19
2230,10,2023-10-20,36
2231,11,2023-10-20,47
2232,12,2023-10-20,44
2233,13,2023-10-20,29
2234,14,2023-10-20,25
2235,15,2023-10-20,49
2236,16,2023-10-20,15
2237,17,2023-10-20,50
2238,18,2023-10-20,27
2239,19,2023-10-20,45
2240,20,2023-10-20,21
2241,1,2023-10-21,31
2242,2,2023-10-21,41
2243,3,2023-10-21,44
2244,4,2023-10-21,32
2245,5,2023-10-21,19
2246,6,2023-10-21,32
2247,7,2023-10-21,41
2248,8,2023-10-21,26
2249,9,2023-10-21,23
2250,10,2023-10-21,39
2251,11,2023-10-21,20
2252,12,2023-10-21,31
2253,13,2023-10-21,42
2254,14,2023-10-21,40
2255,15,2023-10-21,10
2256,16,2023-10-21,38
2257,17,2023-10-21,43
2258,18,2023-10-21,10
2259,19,2023-10-21,36
2260,20,2023-10-21,36
2261,1,2023-10-22,14
2262,2,2023-10-22,40
2263,3,2023-10-22,16
2264,4,2023-10-22,30
2265,5,2023-10-22,13
2266,6,2023-10-22,50
2267,7,2023-10-22,43
2268,8,2023-10-22,22
2269,9,2023-10-22,40
2270,10,2023-10-22,21
2271,11,2023-10-22,12
2272,12,2023-10-22,36
2273,13,2023-10-22,42
2274,14,2023-10-22,45
2275,15,2023-10-22,37
2276,16,2023-10-22,26
2277,17,2023-10-22,22
2278,18,2023-10-22,30
2279,19,2023-10-22,33
2280,20,2023-10-22,27
2281,1,2023-10-23,29
2282,2,2023-10-23,26
2283,3,2023-10-23,31
2284,4,2023-10-23,23
2285,5,2023-10-23,13
2286,6,2023-10-23,22
2287,7,2023-10-23,49
2288,8,2023-10-23,36
2289,9,2023-10-23,16
2290,10,2023-10-23,50
2291,11,2023-10-23,31
2292,12,2023-10-23,34
2293,13,2023-10-23,47
2294,14,2023-10-23,22
2295,15,2023-10-23,10
2296,16,2023-10-23,28
2297,17,2023-10-23,37
2298,18,2023-10-23,14
2299,19,2023-10-23,10
2300,20,2023-10-23,36
2301,1,2023-10-24,10
2302,2,2023-10-24,41
2303,3,2023-10-24,35
2304,4,2023-10-24,13
2305,5,2023-10-24,38
2306,6,2023-10-24,43
2307,7,2023-10-24,24
2308,8,2023-10-24,37
2309,9,2023-10-24,30
2310,10,2023-10-24,34
2311,11,2023-10-24,28
2312,12,2023-10-24,26
2313,13,2023-10-24,23
2314,14,2023-10-24,15
2315,15,2023-10-24,21
2316,16,2023-10-24,30
2317,17,2023-10-24,27
2318,18,2023-10-24,45
2319,19,2023-10-24,20
2320,20,2023-10-24,48
2321,1,2023-10-25,47
2322,2,2023-10-25,14
2323,3,2023-10-25,23
2324,4,2023-10-25,50
2325,5,2023-10-25,43
2326,6,2023-10-25,29
2327,7,2023-10-25,29
2328,8,2023-10-25,33
2329,9,2023-10-25,22
2330,10,2023-10-25,20
2331,11,2023-10-25,44
2332,12,2023-10-25,10
2333,13,2023-10-25,30
2334,14,2023-10-25,10
2335,15,2023-10-25,20
2336,16,2023-10-25,18
2337,17,2023-10-25,14
2338,18,2023-10-25,21
2339,19,2023-10-25,15
2340,20,2023-10-25,50
2341,1,2023-10-26,21
2342,2,2023-10-26,15
2343,3,2023-10-26,35
2344,4,2023-10-26,45
2345,5,2023-10-26,41
2346,6,2023-10-26,13
2347,7,2023-10-26,24
2348,8,2023-10-26,40
2349,9,2023-10-26,48
2350,10,2023-10-26,24
2351,11,2023-10-26,32
2352,12,2023-10-26,21
2353,13,2023-10-26,43
2354,14,2023-10-26,17
2355,15,2023-10-26,11
2356,16,2023-10-26,40
2357,17,2023-10-26,32
2358,18,2023-10-26,49
2359,19,2023-10-26,49
2360,20,2023-10-26,39
2361,1,2023-10-27,23
2362,2,2023-10-27,21
2363,3,2023-10-27,50
2364,4,2023-10-27,10
2365,5,2023-10-27,20
2366,6,2023-10-27,18
2367,7,2023-10-27,17
2368,8,2023-10-27,27
2369,9,2023-10-27,37
2370,10,2023-10-27,44
2371,11,2023-10-27,50
2372,12,2023-10-27,44
2373,13,2023-10-27,47
2374,14,2023-10-27,44
2375,15,2023-10-27,48
2376,16,2023-10-27,39
2377,17,2023-10-27,16
2378,18,2023-10-27,35
2379,19,2023-10-27,10
2380,20,2023-10-27,46
2381,1,2023-10-28,47
2382,2,2023-10-28,50
2383,3,2023-10-28,40
2384,4,2023-10-28,27
2385,5,2023-10-28,16
2386,6,2023-10-28,31
2387,7,2023-10-28,31
2388,8,2023-10-28,18
2389,9,2023-10-28,41
2390,10,2023-10-28,15
2391,11,2023-10-28,34
2392,12,2023-10-28,24
2393,13,2023-10-28,13
2394,14,2023-10-28,25
2395,15,2023-10-28,47
2396,16,2023-10-28,13
2397,17,2023-10-28,41
2398,18,2023-10-28,47
2399,19,2023-10-28,42
2400,20,2023-10-28,17
2401,1,2023-10-29,27
2402,2,2023-10-29,23
2403,3,2023-10-29,45
2404,4,2023-10-29,20
2405,5,2023-10-29,37
2406,6,2023-10-29,16
2407,7,2023-10-29,21
2408,8,2023-10-29,24
2409,9,2023-10-29,40
2410,10,2023-10-29,30
2411,11,2023-10-29,10
2412,12,2023-10-29,40
2413,13,2023-10-29,35
2414,14,2023-10-29,21
2415,15,2023-10-29,26
2416,16,2023-10-29,15
2417,17,2023-10-29,48
2418,18,2023-10-29,17
2419,19,2023-10-29,40
2420,20,2023-10-29,20
2421,1,2023-10-30,30
2422,2,2023-10-30,42
2423,3,2023-10-30,30
2424,4,2023-10-30,15
2425,5,2023-10-30,18
2426,6,2023-10-30,29
2427,7,2023-10-30,43
2428,8,2023-10-30,48
2429,9,2023-10-30,31
2430,10,2023-10-30,47
2431,11,2023-10-30,10
2432,12,2023-10-30,50
2433,13,2023-10-30,39
2434,14,2023-10-30,50
2435,15,2023-10-30,28
2436,16,2023-10-30,50
2437,17,2023-10-30,25
2438,18,2023-10-30,19
2439,19,2023-10-30,10
2440,20,2023-10-30,33
2441,1,2023-10-31,38
2442,2,2023-10-31,46
2443,3,2023-10-31,46
2444,4,2023-10-31,48
2445,5,2023-10-31,16
2446,6,2023-10-31,48
2447,7,2023-10-31,41
2448,8,2023-10-31,41
2449,9,2023-10-31,33
2450,10,2023-10-31,34
2451,11,2023-10-31,39
2452,12,2023-10-31,39
2453,13,2023-10-31,43
2454,14,2023-10-31,36
2455,15,2023-10-31,45
2456,16,2023-10-31,41
2457,17,2023-10-31,13
2458,18,2023-10-31,34
2459,19,2023-10-31,30
2460,20,2023-10-31,47
2461,1,2023-11-01,24
2462,2,2023-11-01,18
2463,3,2023-11-01,42
2464,4,2023-11-01,31
2465,5,2023-11-01,33
2466,6,2023-11-01,23
2467,7,2023-11-01,14
2468,8,2023-11-01,49
2469,9,2023-11-01,25
2470,10,2023-11-01,46
2471,11,2023-11-01,14
2472,12,2023-11-01,13
2473,13,2023-11-01,30
2474,14,2023-11-01,18
2475,15,2023-11-01,38
2476,16,2023-11-01,37
2477,17,2023-11-01,43
2478,18,2023-11-01,23
2479,19,2023-11-01,28
2480,20,2023-11-01,32
2481,1,2023-11-02,35
2482,2,2023-11-02,40
2483,3,2023-11-02,24
2484,4,2023-11-02,28
2485,5,2023-11-02,17
2486,6,2023-11-02,26
2487,7,2023-11-02,42
2488,8,2023-11-02,44
2489,9,2023-11-02,37
2490,10,2023-11-02,20
2491,11,2023-11-02,44
2492,12,2023-11-02,40
2493,13,2023-11-02,27
2494,14,2023-11-02,31
2495,15,2023-11-02,29
2496,16,2023-11-02,50
2497,17,2023-11-02,43
2498,18,2023-11-02,40
2499,19,2023-11-02,30
2500,20,2023-11-02,15
2501,1,2023-11-03,22
2502,2,2023-11-03,39
2503,3,2023-11-03,33
2504,4,2023-11-03,10
2505,5,2023-11-03,45
2506,6,2023-11-03,19
2507,7,2023-11-03,22
2508,8,2023-11-03,29
2509,9,2023-11-03,38
2510,10,2023-11-03,34
2511,11,2023-11-03,26
2512,12,2023-11-03,48
2513,13,2023-11-03,10
2514,14,2023-11-03,27
2515,15,2023-11-03,49
2516,16,2023-11-03,47
2517,17,2023-11-03,48
2518,18,2023-11-03,48
2519,19,2023-11-03,13
2520,20,2023-11-03,12
2521,1,2023-11-04,41
2522,2,2023-11-04,14
2523,3,2023-11-04,48
2524,4,2023-11-04,35
2525,5,2023-11-04,40
2526,6,2023-11-04,28
2527,7,2023-11-04,11
2528,8,2023-11-04,29
2529,9,2023-11-04,13
2530,10,2023-11-04,45
2531,11,2023-11-04,17
2532,12,2023-11-04,39
2533,13,2023-11-04,44
2534,14,2023-11-04,42
2535,15,2023-11-04,49
2536,16,2023-11-04,35
2537,17,2023-11-04,46
2538,18,2023-11-04,49
2539,19,2023-11-04,43
2540,20,2023-11-04,40
2541,1,2023-11-05,27
2542,2,2023-11-05,31
2543,3,2023-11-05,43
2544,4,2023-11-05,29
2545,5,2023-11-05,27
2546,6,2023-11-05,37
2547,7,2023-11-05,40
2548,8,2023-11-05,47
2549,9,2023-11-05,41
2550,10,2023-11-05,21
2551,11,2023-11-05,43
2552,12,2023-11-05,41
2553,13,2023-11-05,38
2554,14,2023-11-05,17
2555,15,2023-11-05,25
2556,16,2023-11-05,33
2557,17,2023-11-05,48
2558,18,2023-11-05,27
2559,19,2023-11-05,43
2560,20,2023-11-05,50
2561,1,2023-11-06,27
2562,2,2023-11-06,24
2563,3,2023-11-06,18
2564,4,2023-11-06,18
2565,5,2023-11-06,11
2566,6,2023-11-06,10
2567,7,2023-11-06,38
2568,8,2023-11-06,50
2569,9,2023-11-06,35
2570,10,2023-11-06,33
2571,11,2023-11-06,43
2572,12,2023-11-06,27
2573,13,2023-11-06,18
2574,14,2023-11-06,13
2575,15,2023-11-06,17
2576,16,2023-11-06,34
2577,17,2023-11-06,25
2578,18,2023-11-06,15
2579,19,2023-11-06,29
2580,20,2023-11-06,45
2581,1,2023-11-07,17
2582,2,2023-11-07,35
2583,3,2023-11-07,31
2584,4,2023-11-07,12
2585,5,2023-11-07,11
2586,6,2023-11-07,17
2587,7,2023-11-07,45
2588,8,2023-11-07,41
2589,9,2023-11-07,43
2590,10,2023-11-07,27
2591,11,2023-11-07,25
2592,12,2023-11-07,48
2593,13,2023-11-07,24
2594,14,2023-11-07,30
2595,15,2023-11-07,21
2596,16,2023-11-07,28
2597,17,2023-11-07,10
2598,18,2023-11-07,16
2599,19,2023-11-07,30
2600,20,2023-11-07,21
2601,1,2023-11-08,46
2602,2,2023-11-08,27
2603,3,2023-11-08,38
2604,4,2023-11-08,23
2605,5,2023-11-08,35
2606,6,2023-11-08,14
2607,7,2023-11-08,48
2608,8,2023-11-08,45
2609,9,2023-11-08,14
2610,10,2023-11-08,14
2611,11,2023-11-08,11
2612,12,2023-11-08,28
2613,13,2023-11-08,18
2614,14,2023-11-08,34
2615,15,2023-11-08,28
2616,16,2023-11-08,39
2617,17,2023-11-08,37
2618,18,2023-11-08,24
2619,19,2023-11-08,30
2620,20,2023-11-08,15
2621,1,2023-11-09,31
2622,2,2023-11-09,15
2623,3,2023-11-09,45
2624,4,2023-11-09,10
2625,5,2023-11-09,20
2626,6,2023-11-09,26
2627,7,2023-11-09,27
2628,8,2023-11-09,16
2629,9,2023-11-09,13
2630,10,2023-11-09,34
2631,11,2023-11-09,39
2632,12,2023-11-09,16
2633,13,2023-11-09,34
2634,14,2023-11-09,19
2635,15,2023-11-09,38
2636,16,2023-11-09,35
2637,17,2023-11-09,49
2638,18,2023-11-09,44
2639,19,2023-11-09,44
2640,20,2023-11-09,25
2641,1,2023-11-10,12
2642,2,2023-11-10,27
2643,3,2023-11-10,27
2644,4,2023-11-10,19
2645,5,2023-11-10,34
2646,6,2023-11-10,39
2647,7,2023-11-10,14
2648,8,2023-11-10,39
2649,9,2023-11-10,11
2650,10,2023-11-10,24
2651,11,2023-11-10,21
2652,12,2023-11-10,50
2653,13,2023-11-10,46
2654,14,2023-11-10,48
2655,15,2023-11-10,37
2656,16,2023-11-10,24
2657,17,2023-11-10,26
2658,18,2023-11-10,10
2659,19,2023-11-10,39
2660,20,2023-11-10,47
2661,1,2023-11-11,23
2662,2,2023-11-11,48
2663,3,2023-11-11,35
2664,4,2023-11-11,41
2665,5,2023-11-11,46
2666,6,2023-11-11,17
2667,7,2023-11-11,20
2668,8,2023-11-11,14
2669,9,2023-11-11,16
2670,10,2023-11-11,49
2671,11,2023-11-11,49
2672,12,2023-11-11,22
2673,13,2023-11-11,39
2674,14,2023-11-11,26
2675,15,2023-11-11,40
2676,16,2023-11-11,10
2677,17,2023-11-11,16
2678,18,2023-11-11,35
2679,19,2023-11-11,40
2680,20,2023-11-11,23
2681,1,2023-11-12,41
2682,2,2023-11-12,19
2683,3,2023-11-12,12
2684,4,2023-11-12,47
2685,5,2023-11-12,32
2686,6,2023-11-12,23
2687,7,2023-11-12,11
2688,8,2023-11-12,30
2689,9,2023-11-12,35
2690,10,2023-11-12,25
2691,11,2023-11-12,41
2692,12,2023-11-12,20
2693,13,2023-11-12,37
2694,14,2023-11-12,18
2695,15,2023-11-12,41
2696,16,2023-11-12,37
2697,17,2023-11-12,27
2698,18,2023-11-12,35
2699,19,2023-11-12,31
2700,20,2023-11-12,24
2701,1,2023-11-13,35
2702,2,2023-11-13,35
2703,3,2023-11-13,12
2704,4,2023-11-13,24
2705,5,2023-11-13,19
2706,6,2023-11-13,33
2707,7,2023-11-13,18
2708,8,2023-11-13,27
2709,9,2023-11-13,17
2710,10,2023-11-13,49
2711,11,2023-11-13,37
2712,12,2023-11-13,15
2713,13,2023-11-13,15
2714,14,2023-11-13,37
2715,15,2023-11-13,34
2716,16,2023-11-13,38
2717,17,2023-11-13,18
2718,18,2023-11-13,22
2719,19,2023-11-13,19
2720,20,2023-11-13,16
2721,1,2023-11-14,30
2722,2,2023-11-14,46
2723,3,2023-11-14,42
2724,4,2023-11-14,25
2725,5,2023-11-14,16
2726,6,2023-11-14,48
2727,7,2023-11-14,41
2728,8,2023-11-14,50
2729,9,2023-11-14,49
2730,10,2023-11-14,33
2731,11,2023-11-14,31
2732,12,2023-11-14,46
2733,13,2023-11-14,31
2734,14,2023-11-14,17
2735,15,2023-11-14,28
2736,16,2023-11-14,14
2737,17,2023-11-14,34
2738,18,2023-11-14,36
2739,19,2023-11-14,25
2740,20,2023-11-14,37
2741,1,2023-11-15,18
2742,2,2023-11-15,37
2743,3,2023-11-15,26
2744,4,2023-11-15,32
2745,5,2023-11-15,47
2746,6,2023-11-15,24
2747,7,2023-11-15,16
2748,8,2023-11-15,38
2749,9,2023-11-15,47
2750,10,2023-11-15,10
2751,11,2023-11-15,25
2752,12,2023-11-15,47
2753,13,2023-11-15,10
2754,14,2023-11-15,29
2755,15,2023-11-15,18
2756,16,2023-11-15,48
2757,17,2023-11-15,16
2758,18,2023-11-15,33
2759,19,2023-11-15,17
2760,20,2023-11-15,44
2761,1,2023-11-16,30
2762,2,2023-11-16,25
2763,3,2023-11-16,45
2764,4,2023-11-16,11
2765,5,2023-11-16,29
2766,6,2023-11-16,50
2767,7,2023-11-16,44
2768,8,2023-11-16,11
2769,9,2023-11-16,45
2770,10,2023-11-16,27
2771,11,2023-11-16,15
2772,12,2023-11-16,44
2773,13,2023-11-16,20
2774,14,2023-11-16,36
2775,15,2023-11-16,27
2776,16,2023-11-16,41
2777,17,2023-11-16,36
2778,18,2023-11-16,49
2779,19,2023-11-16,36
2780,20,2023-11-16,21
2781,1,2023-11-17,38
2782,2,2023-11-17,43
2783,3,2023-11-17,47
2784,4,2023-11-17,20
2785,5,2023-11-17,23
2786,6,2023-11-17,44
2787,7,2023-11-17,44
2788,8,2023-11-17,48
2789,9,2023-11-17,21
2790,10,2023-11-17,39
2791,11,2023-11-17,10
2792,12,2023-11-17,37
2793,13,2023-11-17,45
2794,14,2023-11-17,15
2795,15,2023-11-17,28
2796,16,2023-11-17,36
2797,17,2023-11-17,19
2798,18,2023-11-17,32
2799,19,2023-11-17,20
2800,20,2023-11-17,33
2801,1,2023-11-18,37
2802,2,2023-11-18,19
2803,3,2023-11-18,42
2804,4,2023-11-18,12
2805,5,2023-11-18,19
2806,6,2023-11-18,24
2807,7,2023-11-18,26
2808,8,2023-11-18,21
2809,9,2023-11-18,37
2810,10,2023-11-18,46
2811,11,2023-11-18,48
2812,12,2023-11-18,49
2813,13,2023-11-18,43
2814,14,2023-11-18,14
2815,15,2023-11-18,50
2816,16,2023-11-18,36
2817,17,2023-11-18,30
2818,18,2023-11-18,10
2819,19,2023-11-18,38
2820,20,2023-11-18,17
2821,1,2023-11-19,19
2822,2,2023-11-19,23
2823,3,2023-11-19,23
2824,4,2023-11-19,43
2825,5,2023-11-19,28
2826,6,2023-11-19,10
2827,7,2023-11-19,16
2828,8,2023-11-19,23
2829,9,2023-11-19,24
2830,10,2023-11-19,12
2831,11,2023-11-19,27
2832,12,2023-11-19,38
2833,13,2023-11-19,39
2834,14,2023-11-19,11
2835,15,2023-11-19,40
2836,16,2023-11-19,50
2837,17,2023-11-19,33
2838,18,2023-11-19,47
2839,19,2023-11-19,21
2840,20,2023-11-19,14
2841,1,2023-11-20,46
2842,2,2023-11-20,37
2843,3,2023-11-20,29
2844,4,2023-11-20,24
2845,5,2023-11-20,36
2846,6,2023-11-20,46
2847,7,2023-11-20,43
2848,8,2023-11-20,41
2849,9,2023-11-20,20
2850,10,2023-11-20,14
2851,11,2023-11-20,34
2852,12,2023-11-20,33
2853,13,2023-11-20,47
2854,14,2023-11-20,22
2855,15,2023-11-20,34
2856,16,2023-11-20,19
2857,17,2023-11-20,12
2858,18,2023-11-20,45
2859,19,2023-11-20,42
2860,20,2023-11-20,12
2861,1,2023-11-21,30
2862,2,2023-11-21,35
2863,3,2023-11-21,40
2864,4,2023-11-21,50
2865,5,2023-11-21,22
2866,6,2023-11-21,15
2867,7,2023-11-21,46
2868,8,2023-11-21,22
2869,9,2023-11-21,31
2870,10,2023-11-21,40
2871,11,2023-11-21,45
2872,12,2023-11-21,49
2873,13,2023-11-21,27
2874,14,2023-11-21,23
2875,15,2023-11-21,48
2876,16,2023-11-21,31
2877,17,2023-11-21,25
2878,18,2023-11-21,45
2879,19,2023-11-21,27
2880,20,2023-11-21,11
2881,1,2023-11-22,36
2882,2,2023-11-22,36
2883,3,2023-11-22,28
2884,4,2023-11-22,41
2885,5,2023-11-22,11
2886,6,2023-11-22,30
2887,7,2023-11-22,34
2888,8,2023-11-22,32
2889,9,2023-11-22,11
2890,10,2023-11-22,27
2891,11,2023-11-22,19
2892,12,2023-11-22,31
2893,13,2023-11-22,33
2894,14,2023-11-22,50
2895,15,2023-11-22,39
2896,16,2023-11-22,28
2897,17,2023-11-22,41
2898,18,2023-11-22,46
2899,19,2023-11-22,12
2900,20,2023-11-22,21
2901,1,2023-11-23,17
2902,2,2023-11-23,18
2903,3,2023-11-23,10
2904,4,2023-11-23,48
2905,5,2023-11-23,43
2906,6,2023-11-23,48
2907,7,2023-11-23,48
2908,8,2023-11-23,38
2909,9,2023-11-23,39
2910,10,2023-11-23,34
2911,11,2023-11-23,10
2912,12,2023-11-23,17
2913,13,2023-11-23,33
2914,14,2023-11-23,36
2915,15,2023-11-23,29
2916,16,2023-11-23,36
2917,17,2023-11-23,32
2918,18,2023-11-23,12
2919,19,2023-11-23,39
2920,20,2023-11-23,22
2921,1,2023-11-24,25
2922,2,2023-11-24,41
2923,3,2023-11-24,32
2924,4,2023-11-24,38
2925,5,2023-11-24,17
2926,6,2023-11-24,24
2927,7,2023-11-24,25
2928,8,2023-11-24,16
2929,9,2023-11-24,26
2930,10,2023-11-24,44
2931,11,2023-11-24,12
2932,12,2023-11-24,16
2933,13,2023-11-24,45
2934,14,2023-11-24,16
2935,15,2023-11-24,30
2936,16,2023-11-24,14
2937,17,2023-11-24,36
2938,18,2023-11-24,40
2939,19,2023-11-24,48
2940,20,2023-11-24,34
2941,1,2023-11-25,44
2942,2,2023-11-25,44
2943,3,2023-11-25,34
2944,4,2023-11-25,39
2945,5,2023-11-25,23
2946,6,2023-11-25,20
2947,7,2023-11-25,36
2948,8,2023-11-25,27
2949,9,2023-11-25,43
2950,10,2023-11-25,48
2951,11,2023-11-25,26
2952,12,2023-11-25,21
2953,13,2023-11-25,17
2954,14,2023-11-25,50
2955,15,2023-11-25,17
2956,16,2023-11-25,34
2957,17,2023-11-25,41
2958,18,2023-11-25,14
2959,19,2023-11-25,21
2960,20,2023-11-25,46
2961,1,2023-11-26,24
2962,2,2023-11-26,38
2963,3,2023-11-26,31
2964,4,2023-11-26,14
2965,5,2023-11-26,23
2966,6,2023-11-26,29
2967,7,2023-11-26,41
2968,8,2023-11-26,34
2969,9,2023-11-26,34
2970,10,2023-11-26,19
2971,11,2023-11-26,16
2972,12,2023-11-26,36
2973,13,2023-11-26,50
2974,14,2023-11-26,18
2975,15,2023-11-26,42
2976,16,2023-11-26,43
2977,17,2023-11-26,14
2978,18,2023-11-26,49
2979,19,2023-11-26,17
2980,20,2023-11-26,33
2981,1,2023-11-27,16
2982,2,2023-11-27,29
2983,3,2023-11-27,12
2984,4,2023-11-27,24
2985,5,2023-11-27,36
2986,6,2023-11-27,49
2987,7,2023-11-27,38
2988,8,2023-11-27,15
2989,9,2023-11-27,42
2990,10,2023-11-27,35
2991,11,2023-11-27,46
2992,12,2023-11-27,40
2993,13,2023-11-27,23
2994,14,2023-11-27,23
2995,15,2023-11-27,25
2996,16,2023-11-27,14
2997,17,2023-11-27,18
2998,18,2023-11-27,26
2999,19,2023-11-27,27
3000,20,2023-11-27,49
3001,1,2023-11-28,18
3002,2,2023-11-28,15
3003,3,2023-11-28,47
3004,4,2023-11-28,45
3005,5,2023-11-28,49
3006,6,2023-11-28,46
3007,7,2023-11-28,20
3008,8,2023-11-28,13
3009,9,2023-11-28,20
3010,10,2023-11-28,46
3011,11,2023-11-28,23
3012,12,2023-11-28,38
3013,13,2023-11-28,21
3014,14,2023-11-28,29
3015,15,2023-11-28,39
3016,16,2023-11-28,11
3017,17,2023-11-28,31
3018,18,2023-11-28,18
3019,19,2023-11-28,44
3020,20,2023-11-28,46
3021,1,2023-11-29,47
3022,2,2023-11-29,14
3023,3,2023-11-29,45
3024,4,2023-11-29,32
3025,5,2023-11-29,34
3026,6,2023-11-29,47
3027,7,2023-11-29,18
3028,8,2023-11-29,30
3029,9,2023-11-29,20
3030,10,2023-11-29,19
3031,11,2023-11-29,25
3032,12,2023-11-29,32
3033,13,2023-11-29,16
3034,14,2023-11-29,48
3035,15,2023-11-29,42
3036,16,2023-11-29,16
3037,17,2023-11-29,34
3038,18,2023-11-29,45
3039,19,2023-11-29,49
3040,20,2023-11-29,19
3041,1,2023-11-30,42
3042,2,2023-11-30,19
3043,3,2023-11-30,41
3044,4,2023-11-30,46
3045,5,2023-11-30,17
3046,6,2023-11-30,46
3047,7,2023-11-30,44
3048,8,2023-11-30,44
3049,9,2023-11-30,24
3050,10,2023-11-30,10
3051,11,2023-11-30,25
3052,12,2023-11-30,36
3053,13,2023-11-30,44
3054,14,2023-11-30,35
3055,15,2023-11-30,37
3056,16,2023-11-30,18
3057,17,2023-11-30,28
3058,18,2023-11-30,20
3059,19,2023-11-30,31
3060,20,2023-11-30,43
3061,1,2023-12-01,23
3062,2,2023-12-01,12
3063,3,2023-12-01,41
3064,4,2023-12-01,14
